timestamp,equipment_id,temperature_celsius,vibration_hz,pressure_psi
2026-06-05 03:05:36,EXC-003,102.96,33.85,3010.59
2026-06-05 03:05:36,EXC-004,85.97,22.98,2703.99
2026-06-05 03:05:36,EXC-005,88.93,15.72,3028.7
2026-06-05 03:05:36,BLR-001,94.19,39.72,3186.34
2026-06-05 03:05:36,BLR-002,,29.64,3132.52
2026-06-05 03:05:36,BLR-003,95.44,16.51,2631.21
2026-06-05 03:05:36,BLR-004,72.25,10.55,3019.59
2026-06-05 03:05:36,BLR-005,72.96,31.6,2903.12
2026-06-05 04:05:36,EXC-001,72.35,19.73,3049.73
2026-06-05 04:05:36,EXC-002,94.75,25.73,3185.98
2026-06-05 04:05:36,EXC-003,95.19,41.99,2866.75
2026-06-05 04:05:36,EXC-004,99.28,19.54,2790.41
2026-06-05 04:05:36,EXC-005,97.16,32.78,2721.84
2026-06-05 04:05:36,BLR-001,95.23,39.37,2750.46
2026-06-05 04:05:36,BLR-002,103.69,38.74,3104.98
2026-06-05 04:05:36,BLR-003,74.4,39.83,2982.12
2026-06-05 04:05:36,BLR-004,83.1,25.26,2932.43
2026-06-05 04:05:36,BLR-005,86.12,23.57,2846.63
2026-06-05 05:05:36,EXC-001,91.28,25.36,2821.5
2026-06-05 05:05:36,EXC-002,97.45,33.28,2874.99
2026-06-05 05:05:36,EXC-003,104.92,22.28,3138.05
2026-06-05 05:05:36,EXC-004,100.94,30.24,2558.38
2026-06-05 05:05:36,EXC-005,97.95,24.28,3110.22
2026-06-05 05:05:36,BLR-001,72.7,13.36,2820.56
2026-06-05 05:05:36,BLR-002,91.96,20.31,2927.63
2026-06-05 05:05:36,BLR-003,81.18,44.04,2551.15
2026-06-05 05:05:36,BLR-004,87.08,23.45,2671.69
2026-06-05 05:05:36,BLR-005,101.61,16.26,2673.93
2026-06-05 06:05:36,EXC-001,81.99,32.58,2817.81
2026-06-05 06:05:36,EXC-002,72.76,10.89,3070.86
2026-06-05 06:05:36,EXC-003,92.0,22.25,3108.31
2026-06-05 06:05:36,EXC-004,86.77,33.97,2728.4
2026-06-05 06:05:36,EXC-005,86.0,23.69,2953.86
2026-06-05 06:05:36,BLR-001,72.81,44.68,2558.33
2026-06-05 06:05:36,BLR-002,,43.24,3077.13
2026-06-05 06:05:36,BLR-003,103.44,25.01,2930.42
2026-06-05 06:05:36,BLR-004,90.7,22.04,2800.74
2026-06-05 06:05:36,BLR-005,70.96,20.19,2980.6
2026-06-05 07:05:36,EXC-001,83.0,34.13,2814.47
2026-06-05 07:05:36,EXC-002,87.56,36.73,2889.8
2026-06-05 07:05:36,EXC-003,76.03,20.14,2593.07
2026-06-05 07:05:36,EXC-004,90.22,38.39,2618.67
2026-06-05 07:05:36,EXC-005,72.11,14.8,2995.4
2026-06-05 07:05:36,BLR-001,,33.61,2710.19
2026-06-05 07:05:36,BLR-002,84.36,15.15,4814.92223689365
2026-06-05 07:05:36,BLR-003,70.85,40.21,3057.58
2026-06-05 07:05:36,BLR-004,77.75,12.11,3128.03
2026-06-05 07:05:36,BLR-005,72.71,28.74,3134.52
2026-06-05 08:05:36,EXC-001,80.32,22.36,2872.44
2026-06-05 08:05:36,EXC-002,82.72,40.46,3160.94
2026-06-05 08:05:36,EXC-003,99.15,16.93,2598.08
2026-06-05 08:05:36,EXC-004,75.44,29.34,2778.07
2026-06-05 08:05:36,EXC-005,70.24,31.79,3138.82
2026-06-05 08:05:36,BLR-001,100.08,37.13,2728.21
2026-06-05 08:05:36,BLR-002,74.06,11.75,2679.87
2026-06-05 08:05:36,BLR-003,74.02,24.31,4657.755209822595
2026-06-05 08:05:36,BLR-004,70.42,16.17,2638.78
2026-06-05 08:05:36,BLR-005,96.15,36.31,2650.95
2026-06-05 09:05:36,EXC-001,,18.72,2878.85
2026-06-05 09:05:36,EXC-002,81.61,41.19,2809.27
2026-06-05 09:05:36,EXC-003,100.9,27.14,5391.86887970287
2026-06-05 09:05:36,EXC-004,82.03,23.51,2769.67
2026-06-05 09:05:36,EXC-005,76.28,34.52,2596.51
2026-06-05 09:05:36,BLR-001,83.66,31.76,2504.08
2026-06-05 09:05:36,BLR-002,104.29,17.26,3085.78
2026-06-05 09:05:36,BLR-003,87.07,14.19,2627.46
2026-06-05 09:05:36,BLR-004,72.58,15.96,2829.0
2026-06-05 09:05:36,BLR-005,88.53,28.01,3134.58
2026-06-05 10:05:36,EXC-001,86.27,13.67,3046.97
2026-06-05 10:05:36,EXC-002,99.47,43.49,3189.8
2026-06-05 10:05:36,EXC-003,93.04,26.74,3114.05
2026-06-05 10:05:36,EXC-004,70.22,39.67,2864.75
2026-06-05 10:05:36,EXC-005,82.03,19.05,3048.75
2026-06-05 10:05:36,BLR-001,101.95,31.28,3082.27
2026-06-05 10:05:36,BLR-002,75.27,19.09,2810.08
2026-06-05 10:05:36,BLR-003,71.13,31.9,2630.77
2026-06-05 10:05:36,BLR-004,76.55,18.09,2957.88
2026-06-05 10:05:36,BLR-005,78.93,17.87,2969.76
2026-06-05 11:05:36,EXC-001,70.02,35.29,2652.91
2026-06-05 11:05:36,EXC-002,86.4,26.57,3000.42
2026-06-05 11:05:36,EXC-003,99.28,21.1,2940.27
2026-06-05 11:05:36,EXC-004,81.96,34.63,3050.31
2026-06-05 11:05:36,EXC-005,95.93,28.61,2933.46
2026-06-05 11:05:36,BLR-001,,16.13,2565.5
2026-06-05 11:05:36,BLR-002,,38.34,3194.41
2026-06-05 11:05:36,BLR-003,92.88,10.56,3138.88
2026-06-05 11:05:36,BLR-004,94.73,14.29,2586.26
2026-06-05 11:05:36,BLR-005,75.71,23.41,3186.03
2026-06-05 12:05:36,EXC-001,97.21,10.88,2874.96
2026-06-05 12:05:36,EXC-002,77.26,42.4,3079.25
2026-06-05 12:05:36,EXC-003,,12.9,3056.4
2026-06-05 12:05:36,EXC-004,,38.81,2570.73
2026-06-05 12:05:36,EXC-005,70.73,43.89,3059.37
2026-06-05 12:05:36,BLR-001,82.02,41.5,2762.89
2026-06-05 12:05:36,BLR-002,97.52,43.69,2544.16
2026-06-05 12:05:36,BLR-003,79.7,27.4,2837.12
2026-06-05 12:05:36,BLR-004,102.63,16.22,2867.77
2026-06-05 12:05:36,BLR-005,82.71,32.41,3015.28
2026-06-05 13:05:36,EXC-001,93.74,17.5,2638.0
2026-06-05 13:05:36,EXC-002,102.07,29.38,3014.65
2026-06-05 13:05:36,EXC-003,80.89,44.72,2508.89
2026-06-05 13:05:36,EXC-004,90.17,44.89,2593.52
2026-06-05 13:05:36,EXC-005,95.21,10.03,3197.84
2026-06-05 13:05:36,BLR-001,86.02,29.8,3122.14
2026-06-05 13:05:36,BLR-002,79.71,10.21,3180.49
2026-06-05 13:05:36,BLR-003,71.8,15.64,2554.01
2026-06-05 13:05:36,BLR-004,93.92,34.01,2564.21
2026-06-05 13:05:36,BLR-005,100.66,38.27,3163.05
2026-06-05 14:05:36,EXC-001,,29.71,3058.29
2026-06-05 14:05:36,EXC-002,97.65,40.75,3174.71
2026-06-05 14:05:36,EXC-003,95.8,15.97,2763.38
2026-06-05 14:05:36,EXC-004,,17.81,2734.49
2026-06-05 14:05:36,EXC-005,91.45,32.9,2537.04
2026-06-05 14:05:36,BLR-001,74.77,14.25,2569.19
2026-06-05 14:05:36,BLR-002,75.93,39.42,2557.9
2026-06-05 14:05:36,BLR-003,77.87,17.3,2601.69
2026-06-05 14:05:36,BLR-004,,42.56,2538.33
2026-06-05 14:05:36,BLR-005,88.73,25.75,2580.15
2026-06-05 15:05:36,EXC-001,92.02,16.79,2954.23
2026-06-05 15:05:36,EXC-002,77.32,24.41,3042.07
2026-06-05 15:05:36,EXC-003,97.73,21.86,2966.7
2026-06-05 15:05:36,EXC-004,95.28,25.67,2614.47
2026-06-05 15:05:36,EXC-005,88.46,34.09,2988.54
2026-06-05 15:05:36,BLR-001,81.03,23.69,2958.23
2026-06-05 15:05:36,BLR-002,89.97,24.6,2528.89
2026-06-05 15:05:36,BLR-003,77.66,14.73,2811.49
2026-06-05 15:05:36,BLR-004,76.1,20.41,2813.35
2026-06-05 15:05:36,BLR-005,70.34,27.15,2544.55
2026-06-05 16:05:36,EXC-001,74.58,44.4,2979.58
2026-06-05 16:05:36,EXC-002,74.23,17.83,3107.98
2026-06-05 16:05:36,EXC-003,93.69,13.49,5041.68200407729
2026-06-05 16:05:36,EXC-004,86.82,42.29,2502.24
2026-06-05 16:05:36,EXC-005,70.21,39.36,3179.17
2026-06-05 16:05:36,BLR-001,99.83,18.99,2841.51
2026-06-05 16:05:36,BLR-002,86.64,43.86,3067.52
2026-06-05 16:05:36,BLR-003,92.87,24.51,2705.09
2026-06-05 16:05:36,BLR-004,78.39,19.24,2574.71
2026-06-05 16:05:36,BLR-005,97.7,10.17,2584.96
2026-06-05 17:05:36,EXC-001,95.16,12.46,2739.06
2026-06-05 17:05:36,EXC-002,75.76,10.03,2935.2
2026-06-05 17:05:36,EXC-003,99.03,42.61,3134.21
2026-06-05 17:05:36,EXC-004,80.29,27.09,4923.030227748961
2026-06-05 17:05:36,EXC-005,103.85,26.35,2940.22
2026-06-05 17:05:36,BLR-001,104.12,28.8,2813.36
2026-06-05 17:05:36,BLR-002,87.08,36.84,3056.38
2026-06-05 17:05:36,BLR-003,98.51,29.05,2637.59
2026-06-05 17:05:36,BLR-004,95.55,37.04,2506.72
2026-06-05 17:05:36,BLR-005,81.73,44.51,3096.78
2026-06-05 18:05:36,EXC-001,72.5,25.62,2545.57
2026-06-05 18:05:36,EXC-002,85.92,44.96,3148.57
2026-06-05 18:05:36,EXC-003,83.42,19.1,3038.46
2026-06-05 18:05:36,EXC-004,98.46,13.65,2878.03
2026-06-05 18:05:36,EXC-005,73.11,37.13,3014.41
2026-06-05 18:05:36,BLR-001,98.16,20.59,2942.26
2026-06-05 18:05:36,BLR-002,75.38,44.01,5411.120111634367
2026-06-05 18:05:36,BLR-003,97.59,28.78,3160.75
2026-06-05 18:05:36,BLR-004,76.25,31.99,2678.06
2026-06-05 18:05:36,BLR-005,76.9,18.09,2637.95
2026-06-05 19:05:36,EXC-001,73.36,31.87,2938.31
2026-06-05 19:05:36,EXC-002,87.41,15.8,2557.47
2026-06-05 19:05:36,EXC-003,71.92,29.84,2543.83
2026-06-05 19:05:36,EXC-004,70.87,42.85,2840.04
2026-06-05 19:05:36,EXC-005,96.77,40.44,3057.11
2026-06-05 19:05:36,BLR-001,76.69,17.88,2977.74
2026-06-05 19:05:36,BLR-002,79.26,14.96,2577.2
2026-06-05 19:05:36,BLR-003,97.78,21.73,3080.66
2026-06-05 19:05:36,BLR-004,,32.49,4605.902997841509
2026-06-05 19:05:36,BLR-005,102.89,18.93,2811.0
2026-06-05 20:05:36,EXC-001,77.8,44.97,2748.73
2026-06-05 20:05:36,EXC-002,93.69,41.08,2708.09
2026-06-05 20:05:36,EXC-003,101.13,16.95,2732.6
2026-06-05 20:05:36,EXC-004,76.41,25.27,3037.99
2026-06-05 20:05:36,EXC-005,76.88,11.73,2676.34
2026-06-05 20:05:36,BLR-001,92.15,26.03,3152.5
2026-06-05 20:05:36,BLR-002,,43.74,2690.74
2026-06-05 20:05:36,BLR-003,,29.63,2780.64
2026-06-05 20:05:36,BLR-004,96.58,38.81,2696.1
2026-06-05 20:05:36,BLR-005,93.85,38.79,2723.91
2026-06-05 21:05:36,EXC-001,82.17,42.2,2836.69
2026-06-05 21:05:36,EXC-002,,32.47,2793.34
2026-06-05 21:05:36,EXC-003,83.82,25.85,2673.13
2026-06-05 21:05:36,EXC-004,98.48,15.9,2525.23
2026-06-05 21:05:36,EXC-005,74.68,42.97,2916.72
2026-06-05 21:05:36,BLR-001,89.84,28.49,5191.633250708177
2026-06-05 21:05:36,BLR-002,84.12,13.05,3188.15
2026-06-05 21:05:36,BLR-003,103.13,10.23,2869.8
2026-06-05 21:05:36,BLR-004,87.14,29.56,2603.84
2026-06-05 21:05:36,BLR-005,91.1,26.93,2952.61
2026-06-05 22:05:36,EXC-001,83.66,21.71,2954.33
2026-06-05 22:05:36,EXC-002,71.94,17.59,2840.91
2026-06-05 22:05:36,EXC-003,73.96,11.38,2693.48
2026-06-05 22:05:36,EXC-004,104.32,26.79,3088.28
2026-06-05 22:05:36,EXC-005,87.21,24.24,2871.15
2026-06-05 22:05:36,BLR-001,72.4,39.4,2665.54
2026-06-05 22:05:36,BLR-002,93.6,42.29,2678.97
2026-06-05 22:05:36,BLR-003,,20.81,2915.82
2026-06-05 22:05:36,BLR-004,99.75,19.42,2890.49
2026-06-05 22:05:36,BLR-005,93.08,44.83,2900.58
2026-06-05 23:05:36,EXC-001,99.07,41.83,2737.97
2026-06-05 23:05:36,EXC-002,84.8,19.14,3152.1
2026-06-05 23:05:36,EXC-003,,28.01,2680.68
2026-06-05 23:05:36,EXC-004,98.19,37.95,2519.87
2026-06-05 23:05:36,EXC-005,101.95,42.56,3140.91
2026-06-05 23:05:36,BLR-001,93.97,30.02,2915.47
2026-06-05 23:05:36,BLR-002,71.18,27.7,2999.28
2026-06-05 23:05:36,BLR-003,90.68,13.5,3062.02
2026-06-05 23:05:36,BLR-004,78.57,12.01,3010.39
2026-06-05 23:05:36,BLR-005,91.43,16.87,2658.61
2026-06-06 00:05:36,EXC-001,70.31,21.71,3101.23
2026-06-06 00:05:36,EXC-002,70.54,32.63,3080.22
2026-06-06 00:05:36,EXC-003,71.32,27.06,2689.93
2026-06-06 00:05:36,EXC-004,90.79,43.21,3132.05
2026-06-06 00:05:36,EXC-005,91.64,34.75,3041.13
2026-06-06 00:05:36,BLR-001,98.5,15.81,2741.67
2026-06-06 00:05:36,BLR-002,93.02,28.45,2748.18
2026-06-06 00:05:36,BLR-003,76.46,18.82,2689.98
2026-06-06 00:05:36,BLR-004,72.15,31.84,2825.08
2026-06-06 00:05:36,BLR-005,80.6,15.18,2577.26
2026-06-06 01:05:36,EXC-001,79.02,32.95,2800.79
2026-06-06 01:05:36,EXC-002,77.45,11.53,2655.63
2026-06-06 01:05:36,EXC-003,85.88,34.74,2761.38
2026-06-06 01:05:36,EXC-004,97.92,40.4,2893.92
2026-06-06 01:05:36,EXC-005,70.6,37.69,2545.28
2026-06-06 01:05:36,BLR-001,89.81,34.68,2653.36
2026-06-06 01:05:36,BLR-002,103.54,35.53,3038.1
2026-06-06 01:05:36,BLR-003,97.11,15.41,2580.05
2026-06-06 01:05:36,BLR-004,103.42,13.11,2535.65
2026-06-06 01:05:36,BLR-005,86.88,38.32,2998.49
2026-06-06 02:05:36,EXC-001,104.92,15.16,2682.02
2026-06-06 02:05:36,EXC-002,102.24,38.74,2969.43
2026-06-06 02:05:36,EXC-003,83.99,41.26,2715.64
2026-06-06 02:05:36,EXC-004,89.5,24.48,2572.22
2026-06-06 02:05:36,EXC-005,99.33,26.65,2638.71
2026-06-06 02:05:36,BLR-001,83.97,32.11,2722.01
2026-06-06 02:05:36,BLR-002,75.94,43.02,2618.35
2026-06-06 02:05:36,BLR-003,88.32,36.67,2750.29
2026-06-06 02:05:36,BLR-004,100.11,17.57,2761.74
2026-06-06 02:05:36,BLR-005,104.94,27.62,2751.36
2026-06-06 03:05:36,EXC-001,93.1,26.86,2952.29
2026-06-06 03:05:36,EXC-002,92.06,18.02,3086.38
2026-06-06 03:05:36,EXC-003,97.64,23.71,4740.373343358637
2026-06-06 03:05:36,EXC-004,94.61,14.02,3073.18
2026-06-06 03:05:36,EXC-005,84.55,33.42,2787.05
2026-06-06 03:05:36,BLR-001,76.52,28.86,2799.22
2026-06-06 03:05:36,BLR-002,82.2,17.56,2981.31
2026-06-06 03:05:36,BLR-003,91.27,35.76,2560.08
2026-06-06 03:05:36,BLR-004,100.83,19.24,2642.43
2026-06-06 03:05:36,BLR-005,103.67,33.93,2846.58
2026-06-06 04:05:36,EXC-001,70.27,22.42,2606.98
2026-06-06 04:05:36,EXC-002,76.56,16.23,2867.86
2026-06-06 04:05:36,EXC-003,86.34,35.76,3170.09
2026-06-06 04:05:36,EXC-004,97.64,22.1,2903.64
2026-06-06 04:05:36,EXC-005,,36.93,2660.44
2026-06-06 04:05:36,BLR-001,82.91,44.86,3019.33
2026-06-06 04:05:36,BLR-002,95.73,27.7,2734.34
2026-06-06 04:05:36,BLR-003,96.14,20.0,2666.12
2026-06-06 04:05:36,BLR-004,86.15,40.24,2903.63
2026-06-06 04:05:36,BLR-005,80.77,42.71,3170.47
2026-06-06 05:05:36,EXC-001,71.36,41.99,2804.71
2026-06-06 05:05:36,EXC-002,79.48,41.17,2893.94
2026-06-06 05:05:36,EXC-003,82.43,11.99,2703.09
2026-06-06 05:05:36,EXC-004,91.78,31.82,3081.84
2026-06-06 05:05:36,EXC-005,96.57,34.72,3075.06
2026-06-06 05:05:36,BLR-001,72.7,29.77,2976.93
2026-06-06 05:05:36,BLR-002,80.47,35.3,2916.37
2026-06-06 05:05:36,BLR-003,72.75,44.02,2618.4
2026-06-06 05:05:36,BLR-004,85.27,38.84,2560.55
2026-06-06 05:05:36,BLR-005,82.11,40.14,2726.87
2026-06-06 06:05:36,EXC-001,75.7,34.59,2629.41
2026-06-06 06:05:36,EXC-002,,24.98,3128.36
2026-06-06 06:05:36,EXC-003,102.51,43.55,2940.55
2026-06-06 06:05:36,EXC-004,102.51,27.94,3174.5
2026-06-06 06:05:36,EXC-005,79.2,17.44,2745.79
2026-06-06 06:05:36,BLR-001,104.5,38.83,2639.53
2026-06-06 06:05:36,BLR-002,84.12,16.0,2500.44
2026-06-06 06:05:36,BLR-003,92.26,42.01,2879.98
2026-06-06 06:05:36,BLR-004,90.69,18.52,3106.19
2026-06-06 06:05:36,BLR-005,95.0,25.25,3058.56
2026-06-06 07:05:36,EXC-001,78.37,38.19,2693.03
2026-06-06 07:05:36,EXC-002,103.96,15.47,2647.89
2026-06-06 07:05:36,EXC-003,103.24,18.94,2970.23
2026-06-06 07:05:36,EXC-004,99.92,44.96,3103.37
2026-06-06 07:05:36,EXC-005,95.66,20.04,2633.75
2026-06-06 07:05:36,BLR-001,78.96,19.77,2588.16
2026-06-06 07:05:36,BLR-002,100.83,11.39,3195.64
2026-06-06 07:05:36,BLR-003,71.49,43.07,2718.46
2026-06-06 07:05:36,BLR-004,94.88,11.57,2985.25
2026-06-06 07:05:36,BLR-005,89.77,32.52,2774.1
2026-06-06 08:05:36,EXC-001,84.62,30.28,2543.57
2026-06-06 08:05:36,EXC-002,93.8,41.01,2542.33
2026-06-06 08:05:36,EXC-003,91.49,10.55,3173.12
2026-06-06 08:05:36,EXC-004,78.45,19.35,2529.83
2026-06-06 08:05:36,EXC-005,72.95,41.64,2537.38
2026-06-06 08:05:36,BLR-001,93.49,34.86,2528.91
2026-06-06 08:05:36,BLR-002,89.76,26.18,3139.66
2026-06-06 08:05:36,BLR-003,75.56,19.92,2548.17
2026-06-06 08:05:36,BLR-004,93.51,16.59,2598.78
2026-06-06 08:05:36,BLR-005,90.32,28.16,2751.09
2026-06-06 09:05:36,EXC-001,85.27,11.96,3044.53
2026-06-06 09:05:36,EXC-002,94.09,39.81,2901.24
2026-06-06 09:05:36,EXC-003,94.16,24.62,2761.4
2026-06-06 09:05:36,EXC-004,85.68,14.77,2960.81
2026-06-06 09:05:36,EXC-005,99.46,12.86,3017.8
2026-06-06 09:05:36,BLR-001,82.77,23.17,4773.091000158023
2026-06-06 09:05:36,BLR-002,102.37,41.01,2811.22
2026-06-06 09:05:36,BLR-003,70.33,44.58,2681.52
2026-06-06 09:05:36,BLR-004,75.1,36.58,3014.98
2026-06-06 09:05:36,BLR-005,93.22,42.93,3165.24
2026-06-06 10:05:36,EXC-001,87.89,11.02,3169.46
2026-06-06 10:05:36,EXC-002,77.76,30.33,5070.903539055924
2026-06-06 10:05:36,EXC-003,,27.25,3050.83
2026-06-06 10:05:36,EXC-004,100.06,12.7,3199.4
2026-06-06 10:05:36,EXC-005,95.48,31.44,2972.23
2026-06-06 10:05:36,BLR-001,92.59,43.51,2519.79
2026-06-06 10:05:36,BLR-002,78.69,12.43,2912.91
2026-06-06 10:05:36,BLR-003,92.01,24.36,2863.99
2026-06-06 10:05:36,BLR-004,104.69,23.93,2524.8
2026-06-06 10:05:36,BLR-005,100.84,43.76,2710.55
2026-06-06 11:05:36,EXC-001,71.88,21.48,2874.24
2026-06-06 11:05:36,EXC-002,95.6,28.87,5406.459991632184
2026-06-06 11:05:36,EXC-003,94.49,13.33,2521.57
2026-06-06 11:05:36,EXC-004,85.28,10.24,2511.33
2026-06-06 11:05:36,EXC-005,72.54,28.49,2905.54
2026-06-06 11:05:36,BLR-001,92.57,32.13,3196.82
2026-06-06 11:05:36,BLR-002,90.04,35.15,2635.24
2026-06-06 11:05:36,BLR-003,85.19,29.31,2596.06
2026-06-06 11:05:36,BLR-004,93.14,20.0,2642.84
2026-06-06 11:05:36,BLR-005,104.71,27.14,2876.9
2026-06-06 12:05:36,EXC-001,87.31,12.93,3160.56
2026-06-06 12:05:36,EXC-002,100.13,19.57,2816.86
2026-06-06 12:05:36,EXC-003,99.77,23.02,3036.33
2026-06-06 12:05:36,EXC-004,94.29,43.04,2681.46
2026-06-06 12:05:36,EXC-005,93.41,33.28,2781.04
2026-06-06 12:05:36,BLR-001,73.04,22.7,2850.31
2026-06-06 12:05:36,BLR-002,104.96,15.3,2638.37
2026-06-06 12:05:36,BLR-003,,32.23,2695.28
2026-06-06 12:05:36,BLR-004,103.98,15.66,2870.62
2026-06-06 12:05:36,BLR-005,89.96,29.91,3132.1
2026-06-06 13:05:36,EXC-001,99.74,28.91,3127.87
2026-06-06 13:05:36,EXC-002,100.37,17.95,2762.56
2026-06-06 13:05:36,EXC-003,75.58,29.43,2883.71
2026-06-06 13:05:36,EXC-004,,30.18,2689.77
2026-06-06 13:05:36,EXC-005,75.82,15.85,2666.55
2026-06-06 13:05:36,BLR-001,86.51,32.95,3032.38
2026-06-06 13:05:36,BLR-002,102.6,18.68,2667.04
2026-06-06 13:05:36,BLR-003,96.55,36.9,2653.84
2026-06-06 13:05:36,BLR-004,79.2,21.57,2887.49
2026-06-06 13:05:36,BLR-005,74.9,12.02,2976.62
2026-06-06 14:05:36,EXC-001,86.13,27.22,3196.52
2026-06-06 14:05:36,EXC-002,,33.92,2893.89
2026-06-06 14:05:36,EXC-003,80.4,25.0,2960.35
2026-06-06 14:05:36,EXC-004,73.89,25.93,2590.44
2026-06-06 14:05:36,EXC-005,75.31,31.16,2776.69
2026-06-06 14:05:36,BLR-001,74.71,13.08,2724.93
2026-06-06 14:05:36,BLR-002,98.33,25.01,3160.54
2026-06-06 14:05:36,BLR-003,90.79,13.33,2707.04
2026-06-06 14:05:36,BLR-004,98.01,28.39,3054.95
2026-06-06 14:05:36,BLR-005,82.08,42.28,2806.36
2026-06-06 15:05:36,EXC-001,100.47,11.76,2605.59
2026-06-06 15:05:36,EXC-002,80.96,37.64,2814.08
2026-06-06 15:05:36,EXC-003,81.74,30.41,2767.0
2026-06-06 15:05:36,EXC-004,76.61,28.19,2611.96
2026-06-06 15:05:36,EXC-005,91.45,18.13,2518.44
2026-06-06 15:05:36,BLR-001,103.51,43.5,2644.54
2026-06-06 15:05:36,BLR-002,74.53,23.36,2881.25
2026-06-06 15:05:36,BLR-003,70.92,29.69,2739.59
2026-06-06 15:05:36,BLR-004,78.79,40.39,2689.37
2026-06-06 15:05:36,BLR-005,100.46,26.01,2559.99
